,COREF,start_token,end_token,prop,cat,text,character_name
742,32,5921,5921,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
743,32,5930,5930,PRON,PER,himself,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
744,32,5934,5934,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
745,1,5938,5938,PROP,PER,Raveloe,the Raveloe
746,32,5940,5940,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
747,48,5952,5953,PROP,PER,Mrs. Osgood,Mrs. Osgood
748,48,5960,5960,PRON,PER,she,Mrs. Osgood
749,48,5968,5968,PRON,PER,she,Mrs. Osgood
750,32,5972,5972,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
751,32,5978,5978,PRON,PER,He,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
754,32,6025,6025,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
755,32,6036,6036,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
756,32,6049,6049,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
757,32,6061,6061,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
758,32,6064,6064,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
759,32,6070,6070,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
760,32,6081,6081,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
761,32,6090,6090,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
762,32,6111,6111,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
763,32,6122,6122,PRON,PER,He,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
764,32,6136,6136,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
766,32,6143,6143,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
767,32,6164,6164,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
770,48,6201,6202,PROP,PER,Mrs. Osgood,Mrs. Osgood
771,32,6211,6211,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
772,32,6217,6217,PRON,PER,His,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
773,32,6220,6220,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
775,32,6225,6225,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
777,32,6239,6239,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
778,32,6247,6247,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
779,32,6269,6269,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
780,32,6272,6272,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
781,32,6279,6279,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
783,32,6291,6291,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
785,32,6296,6296,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
786,32,6299,6299,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
787,32,6309,6309,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
789,32,6324,6324,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
790,32,6334,6334,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
791,32,6339,6339,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
793,32,6352,6352,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
794,32,6383,6383,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
796,32,6422,6422,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
797,32,6437,6437,PRON,PER,He,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
798,32,6454,6454,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
799,32,6457,6457,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
800,32,6505,6505,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
802,32,6515,6515,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
803,32,6546,6546,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
805,32,6561,6561,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
808,32,6585,6585,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
809,32,6592,6592,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
811,32,6597,6597,PRON,PER,He,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
812,32,6615,6615,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
814,32,6626,6626,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
815,38,6628,6629,PROP,PER,Sally Oates,Sally Oates
816,38,6632,6632,PRON,PER,her,Sally Oates
817,38,6637,6637,PRON,PER,her,Sally Oates
819,38,6643,6643,PRON,PER,her,Sally Oates
821,32,6653,6653,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
822,32,6661,6661,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
824,32,6672,6672,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
825,32,6685,6685,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
826,32,6695,6695,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
827,38,6701,6702,PROP,PER,Sally Oates,Sally Oates
828,38,6707,6707,PRON,PER,her,Sally Oates
830,38,6724,6724,PRON,PER,her,Sally Oates
831,32,6730,6731,PROP,PER,Silas Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
842,32,6827,6828,PROP,PER,Silas Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
844,32,6841,6841,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
845,38,6847,6848,PROP,PER,Sally Oates,Sally Oates
846,32,6853,6853,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
859,32,6955,6956,PROP,PER,Silas Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
860,32,6974,6974,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
861,38,6992,6993,PROP,PER,Sally Oates,Sally Oates
865,32,7012,7012,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
871,32,7043,7043,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
872,32,7046,7046,PRON,PER,himself,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
873,32,7048,7048,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
875,32,7056,7056,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
880,32,7104,7104,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
881,32,7117,7117,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
882,32,7132,7132,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
883,32,7134,7134,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
884,32,7144,7144,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
885,32,7158,7158,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
889,32,7185,7185,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
890,32,7192,7192,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
892,32,7205,7205,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
893,32,7207,7207,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
894,32,7209,7209,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
896,32,7235,7235,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
897,37,7242,7243,PROP,PER,Master Marner,Old Master Marner
898,32,7258,7258,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
899,38,7263,7264,PROP,PER,Sally Oates,Sally Oates
900,32,7269,7269,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
901,32,7280,7280,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
902,32,7282,7282,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
904,32,7287,7287,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
905,32,7310,7310,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
906,32,7316,7316,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
907,32,7327,7327,PRON,PER,himself,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
914,32,7462,7462,PROP,PER,Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
917,32,7508,7508,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
918,32,7510,7510,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
919,32,7514,7514,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
920,32,7533,7533,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
921,32,7541,7541,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
922,32,7545,7545,PRON,PER,he,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
923,32,7554,7554,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
924,32,7566,7566,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
925,32,7582,7582,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
926,32,7584,7584,PRON,PER,He,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
927,32,7592,7592,PRON,PER,him,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
