,COREF,start_token,end_token,prop,cat,text,character_name
2831,20,22977,22977,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
2833,20,22988,22988,PRON,PER,he,Mr. Ebenezer Scrooge
2836,20,23020,23020,PRON,PER,He,Mr. Ebenezer Scrooge
2838,20,23034,23034,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
2840,20,23039,23039,PRON,PER,He,Mr. Ebenezer Scrooge
2841,20,23050,23050,PRON,PER,him,Mr. Ebenezer Scrooge
2842,63,23052,23052,PROP,PER,Fred,Fred
2843,20,23056,23056,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
2859,20,23183,23183,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
2866,63,23222,23222,PRON,PER,I,Fred
2868,63,23230,23230,PROP,PER,Fred,Fred
2869,20,23234,23234,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
2871,63,23242,23242,PRON,PER,you,Fred
2875,20,23261,23261,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
2887,20,23327,23327,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
2889,20,23331,23331,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
2893,20,23356,23356,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
2908,20,23427,23427,PRON,PER,I,Mr. Ebenezer Scrooge
2910,20,23438,23438,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
2917,20,23496,23496,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
2921,64,23516,23516,PRON,PER,you,Topper
2922,64,23520,23520,PROP,PER,Topper,Topper
2923,64,23523,23523,PROP,PER,Topper,Topper
2924,64,23527,23527,PRON,PER,his,Topper
2926,20,23532,23532,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
2928,64,23539,23539,PRON,PER,he,Topper
2931,20,23562,23562,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
2935,63,23590,23590,PROP,PER,Fred,Fred
2936,20,23594,23594,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
2943,20,23620,23620,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
2948,20,23668,23668,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
2977,20,23803,23804,PROP,PER,Uncle Scrooge,Mr. Ebenezer Scrooge
2978,20,23808,23808,PRON,PER,you,Mr. Ebenezer Scrooge
2987,20,23856,23856,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3000,64,23930,23930,PROP,PER,Topper,Topper
3002,64,23951,23951,PRON,PER,his,Topper
3003,20,23963,23963,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3007,20,24007,24007,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3010,14,24037,24037,PROP,PER,Ghost,MARLEY 'S GHOST Marley
3019,16,24093,24094,PROP,PER,Jacob Marley,Old Jacob Marley
3028,64,24163,24163,PROP,PER,Topper,Topper
3030,64,24170,24170,PRON,PER,he,Topper
3031,64,24174,24174,PRON,PER,his,Topper
3033,64,24188,24188,PRON,PER,him,Topper
3034,20,24190,24190,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3037,64,24206,24206,PRON,PER,he,Topper
3039,64,24245,24245,PRON,PER,himself,Topper
3041,64,24256,24256,PRON,PER,he,Topper
3042,64,24258,24258,PRON,PER,He,Topper
3044,64,24267,24267,PRON,PER,He,Topper
3047,64,24280,24280,PRON,PER,him,Topper
3049,64,24291,24291,PRON,PER,he,Topper
3054,64,24349,24349,PRON,PER,he,Topper
3058,64,24368,24368,PRON,PER,him,Topper
3059,64,24370,24370,PRON,PER,he,Topper
3061,64,24383,24383,PRON,PER,his,Topper
3062,64,24391,24391,PRON,PER,his,Topper
3064,64,24398,24398,PRON,PER,his,Topper
3066,64,24415,24415,PRON,PER,himself,Topper
3071,64,24445,24445,PRON,PER,him,Topper
3076,20,24469,24469,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3080,20,24503,24503,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3085,20,24554,24554,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3091,64,24571,24571,PROP,PER,Topper,Topper
3096,20,24597,24597,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3097,20,24606,24606,PRON,PER,he,Mr. Ebenezer Scrooge
3098,20,24615,24615,PRON,PER,his,Mr. Ebenezer Scrooge
3100,20,24624,24624,PRON,PER,he,Mr. Ebenezer Scrooge
3101,20,24629,24629,PRON,PER,his,Mr. Ebenezer Scrooge
3102,20,24662,24662,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3103,20,24666,24666,PRON,PER,he,Mr. Ebenezer Scrooge
3104,20,24670,24670,PRON,PER,his,Mr. Ebenezer Scrooge
3105,14,24675,24676,PROP,PER,The Ghost,MARLEY 'S GHOST Marley
3106,20,24682,24682,PRON,PER,him,Mr. Ebenezer Scrooge
3107,20,24690,24690,PRON,PER,him,Mr. Ebenezer Scrooge
3108,20,24695,24695,PRON,PER,he,Mr. Ebenezer Scrooge
3112,20,24729,24729,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3113,34,24737,24737,PROP,PER,Spirit,Good Spirit
3114,20,24753,24753,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3117,20,24770,24770,PRON,PER,he,Mr. Ebenezer Scrooge
3119,20,24792,24792,PRON,PER,he,Mr. Ebenezer Scrooge
3120,20,24797,24797,PRON,PER,him,Mr. Ebenezer Scrooge
3121,20,24799,24799,PRON,PER,he,Mr. Ebenezer Scrooge
3127,20,24918,24918,PRON,PER,him,Mr. Ebenezer Scrooge
3129,20,24937,24937,PRON,PER,he,Mr. Ebenezer Scrooge
3133,63,24977,24977,PROP,PER,Fred,Fred
3135,63,24993,24993,PROP,PER,Fred,Fred
3136,63,24998,24998,PRON,PER,your,Fred
3141,20,25059,25060,PROP,PER,Mr. Scrooge,Mr. Ebenezer Scrooge
3143,20,25073,25073,PRON,PER,He,Mr. Ebenezer Scrooge
3145,63,25081,25081,PRON,PER,I,Fred
3146,63,25087,25087,PROP,PER,Fred,Fred
3147,20,25098,25098,PRON,PER,his,Mr. Ebenezer Scrooge
3149,63,25117,25117,PRON,PER,I,Fred
3150,20,25121,25122,PROP,PER,Uncle Scrooge,Mr. Ebenezer Scrooge
3151,20,25129,25130,PROP,PER,Uncle Scrooge,Mr. Ebenezer Scrooge
3154,20,25151,25151,PRON,PER,he,Mr. Ebenezer Scrooge
3155,20,25156,25156,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3157,20,25161,25161,PRON,PER,He,Mr. Ebenezer Scrooge
3159,20,25171,25171,PRON,PER,he,Mr. Ebenezer Scrooge
3160,20,25177,25178,PROP,PER,Uncle Scrooge,Mr. Ebenezer Scrooge
3161,20,25181,25182,PROP,PER,Uncle Scrooge,Mr. Ebenezer Scrooge
3162,20,25194,25194,PRON,PER,he,Mr. Ebenezer Scrooge
3165,14,25213,25214,PROP,PER,the Ghost,MARLEY 'S GHOST Marley
3166,20,25217,25217,PRON,PER,him,Mr. Ebenezer Scrooge
3167,20,25235,25235,PRON,PER,his,Mr. Ebenezer Scrooge
3169,20,25239,25239,PRON,PER,he,Mr. Ebenezer Scrooge
3177,34,25271,25272,PROP,PER,The Spirit,Good Spirit
3191,34,25347,25348,PROP,PER,the Spirit,Good Spirit
3194,20,25357,25357,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3196,20,25375,25375,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3197,20,25377,25377,PRON,PER,his,Mr. Ebenezer Scrooge
3199,20,25408,25408,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3200,20,25412,25412,PRON,PER,his,Mr. Ebenezer Scrooge
3202,20,25424,25424,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3206,34,25450,25451,PROP,PER,the Spirit,Good Spirit
3209,20,25461,25461,PRON,PER,he,Mr. Ebenezer Scrooge
3211,20,25479,25479,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3212,14,25482,25482,PRON,PER,My,MARLEY 'S GHOST Marley
3213,14,25493,25494,PROP,PER,the Ghost,MARLEY 'S GHOST Marley
3214,20,25511,25511,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3215,20,25545,25545,PRON,PER,me,Mr. Ebenezer Scrooge
3216,20,25547,25547,PRON,PER,I,Mr. Ebenezer Scrooge
3217,20,25553,25553,PRON,PER,I,Mr. Ebenezer Scrooge
3218,20,25558,25558,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3220,20,25570,25570,PRON,PER,I,Mr. Ebenezer Scrooge
3221,20,25579,25579,PRON,PER,yourself,Mr. Ebenezer Scrooge
3222,20,25583,25583,PRON,PER,your,Mr. Ebenezer Scrooge
3236,20,25790,25790,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3238,20,25800,25800,PRON,PER,him,Mr. Ebenezer Scrooge
3239,20,25805,25805,PRON,PER,he,Mr. Ebenezer Scrooge
3243,34,25833,25833,PROP,PER,Spirit,Good Spirit
3245,34,25837,25837,PRON,PER,yours,Good Spirit
3246,20,25840,25840,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3267,20,25948,25948,PRON,PER,your,Mr. Ebenezer Scrooge
3269,20,25973,25973,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3272,20,25988,25988,PRON,PER,him,Mr. Ebenezer Scrooge
3275,20,26010,26010,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3276,20,26013,26013,PRON,PER,him,Mr. Ebenezer Scrooge
3277,14,26015,26016,PROP,PER,the Ghost,MARLEY 'S GHOST Marley
3278,20,26031,26031,PRON,PER,he,Mr. Ebenezer Scrooge
3279,16,26036,26038,PROP,PER,old Jacob Marley,Old Jacob Marley
3280,20,26044,26044,PRON,PER,his,Mr. Ebenezer Scrooge
3282,20,26064,26064,PRON,PER,him,Mr. Ebenezer Scrooge
3283,66,26069,26072,PROP,PER,THE SPIRITS The Phantom,THE SPIRITS The Phantom
3284,20,26084,26084,PRON,PER,him,Mr. Ebenezer Scrooge
3285,20,26086,26086,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3286,20,26090,26090,PRON,PER,his,Mr. Ebenezer Scrooge
3290,20,26172,26172,PRON,PER,He,Mr. Ebenezer Scrooge
3291,20,26184,26184,PRON,PER,him,Mr. Ebenezer Scrooge
3292,20,26192,26192,PRON,PER,him,Mr. Ebenezer Scrooge
3293,20,26198,26198,PRON,PER,He,Mr. Ebenezer Scrooge
3295,20,26212,26212,PRON,PER,I,Mr. Ebenezer Scrooge
3297,20,26228,26228,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3298,34,26230,26231,PROP,PER,The Spirit,Good Spirit
3299,34,26239,26239,PRON,PER,its,Good Spirit
3300,34,26243,26243,PRON,PER,You,Good Spirit
3301,20,26248,26248,PRON,PER,me,Mr. Ebenezer Scrooge
3303,20,26268,26268,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3304,34,26276,26276,PROP,PER,Spirit,Good Spirit
3305,34,26296,26297,PROP,PER,the Spirit,Good Spirit
3306,34,26300,26300,PRON,PER,its,Good Spirit
3307,20,26308,26308,PRON,PER,he,Mr. Ebenezer Scrooge
3309,20,26321,26321,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3310,20,26329,26329,PRON,PER,his,Mr. Ebenezer Scrooge
3311,20,26333,26333,PRON,PER,him,Mr. Ebenezer Scrooge
3312,20,26336,26336,PRON,PER,he,Mr. Ebenezer Scrooge
3313,20,26339,26339,PRON,PER,he,Mr. Ebenezer Scrooge
3314,20,26344,26344,PRON,PER,he,Mr. Ebenezer Scrooge
3315,34,26350,26351,PROP,PER,The Spirit,Good Spirit
3316,20,26358,26358,PRON,PER,his,Mr. Ebenezer Scrooge
3317,20,26363,26363,PRON,PER,him,Mr. Ebenezer Scrooge
3318,20,26369,26369,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3319,20,26379,26379,PRON,PER,him,Mr. Ebenezer Scrooge
3320,20,26402,26402,PRON,PER,him,Mr. Ebenezer Scrooge
3321,20,26405,26405,PRON,PER,he,Mr. Ebenezer Scrooge
3322,20,26408,26408,PRON,PER,he,Mr. Ebenezer Scrooge
3323,20,26410,26410,PRON,PER,his,Mr. Ebenezer Scrooge
3325,20,26437,26437,PRON,PER,he,Mr. Ebenezer Scrooge
3326,20,26441,26441,PRON,PER,I,Mr. Ebenezer Scrooge
3329,20,26448,26448,PRON,PER,I,Mr. Ebenezer Scrooge
3330,20,26454,26454,PRON,PER,I,Mr. Ebenezer Scrooge
3332,20,26461,26461,PRON,PER,me,Mr. Ebenezer Scrooge
3333,20,26466,26466,PRON,PER,I,Mr. Ebenezer Scrooge
3335,20,26476,26476,PRON,PER,I,Mr. Ebenezer Scrooge
3336,20,26479,26479,PRON,PER,I,Mr. Ebenezer Scrooge
3339,20,26500,26500,PRON,PER,me,Mr. Ebenezer Scrooge
3340,20,26505,26505,PRON,PER,him,Mr. Ebenezer Scrooge
3342,20,26523,26523,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3343,20,26541,26541,PRON,PER,me,Mr. Ebenezer Scrooge
3344,20,26543,26543,PRON,PER,I,Mr. Ebenezer Scrooge
3345,34,26549,26549,PROP,PER,Spirit,Good Spirit
3347,20,26561,26561,PRON,PER,him,Mr. Ebenezer Scrooge
3348,20,26563,26563,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3349,20,26574,26574,PRON,PER,him,Mr. Ebenezer Scrooge
3350,20,26577,26577,PRON,PER,he,Mr. Ebenezer Scrooge
3351,20,26582,26582,PRON,PER,him,Mr. Ebenezer Scrooge
3364,20,26669,26669,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3366,34,26675,26676,PROP,PER,The Spirit,Good Spirit
3370,20,26695,26695,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3375,34,26731,26731,PRON,PER,he,Good Spirit
3376,34,26739,26739,PRON,PER,he,Good Spirit
3379,34,26762,26762,PRON,PER,him,Good Spirit
3382,34,26787,26787,PRON,PER,he,Good Spirit
3384,34,26809,26809,PRON,PER,he,Good Spirit
3385,34,26812,26812,PRON,PER,his,Good Spirit
3390,34,26866,26866,PRON,PER,his,Good Spirit
3392,34,26871,26871,PRON,PER,He,Good Spirit
3422,20,27077,27077,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3429,20,27107,27107,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3430,20,27119,27119,PRON,PER,He,Mr. Ebenezer Scrooge
3434,20,27142,27142,PRON,PER,He,Mr. Ebenezer Scrooge
3451,20,27280,27280,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3453,20,27311,27311,PRON,PER,he,Mr. Ebenezer Scrooge
3454,20,27313,27313,PRON,PER,himself,Mr. Ebenezer Scrooge
3456,16,27336,27336,PROP,PER,Jacob,Old Jacob Marley
3457,20,27338,27338,PRON,PER,his,Mr. Ebenezer Scrooge
3461,20,27358,27358,PRON,PER,he,Mr. Ebenezer Scrooge
3462,20,27366,27366,PRON,PER,himself,Mr. Ebenezer Scrooge
3463,20,27369,27369,PRON,PER,he,Mr. Ebenezer Scrooge
3466,20,27390,27390,PRON,PER,his,Mr. Ebenezer Scrooge
3467,20,27394,27394,PRON,PER,he,Mr. Ebenezer Scrooge
3468,20,27401,27401,PRON,PER,he,Mr. Ebenezer Scrooge
3469,20,27406,27406,PRON,PER,he,Mr. Ebenezer Scrooge
3470,20,27416,27416,PRON,PER,himself,Mr. Ebenezer Scrooge
3471,20,27422,27422,PRON,PER,he,Mr. Ebenezer Scrooge
3472,20,27430,27430,PRON,PER,his,Mr. Ebenezer Scrooge
3474,20,27435,27435,PRON,PER,him,Mr. Ebenezer Scrooge
3475,20,27438,27438,PRON,PER,he,Mr. Ebenezer Scrooge
3476,20,27451,27451,PRON,PER,He,Mr. Ebenezer Scrooge
3478,20,27459,27459,PRON,PER,his,Mr. Ebenezer Scrooge
3480,20,27468,27468,PRON,PER,his,Mr. Ebenezer Scrooge
3481,20,27478,27478,PRON,PER,his,Mr. Ebenezer Scrooge
3483,20,27487,27487,PRON,PER,he,Mr. Ebenezer Scrooge
3484,20,27492,27492,PRON,PER,himself,Mr. Ebenezer Scrooge
3486,20,27505,27505,PRON,PER,him,Mr. Ebenezer Scrooge
3487,20,27512,27512,PRON,PER,he,Mr. Ebenezer Scrooge
3488,20,27517,27517,PRON,PER,his,Mr. Ebenezer Scrooge
3489,20,27528,27528,PRON,PER,he,Mr. Ebenezer Scrooge
3490,20,27530,27530,PRON,PER,his,Mr. Ebenezer Scrooge
3491,20,27545,27545,PRON,PER,him,Mr. Ebenezer Scrooge
3492,20,27556,27556,PRON,PER,he,Mr. Ebenezer Scrooge
3493,20,27558,27558,PRON,PER,himself,Mr. Ebenezer Scrooge
3494,20,27560,27560,PRON,PER,his,Mr. Ebenezer Scrooge
3495,20,27564,27564,PRON,PER,he,Mr. Ebenezer Scrooge
3496,20,27580,27580,PRON,PER,himself,Mr. Ebenezer Scrooge
3498,20,27589,27589,PRON,PER,him,Mr. Ebenezer Scrooge
3499,20,27594,27594,PRON,PER,him,Mr. Ebenezer Scrooge
3504,20,27619,27619,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3505,20,27626,27626,PRON,PER,he,Mr. Ebenezer Scrooge
3518,20,27799,27799,PRON,PER,he,Mr. Ebenezer Scrooge
3522,20,27857,27857,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3544,69,28003,28004,PROP,PER,old Joe,Joe Miller
3547,69,28025,28025,PRON,PER,You,Joe Miller
3548,69,28037,28038,PROP,PER,old Joe,Joe Miller
3549,69,28041,28041,PRON,PER,his,Joe Miller
3550,69,28044,28044,PRON,PER,his,Joe Miller
3552,69,28053,28053,PRON,PER,You,Joe Miller
3553,69,28062,28062,PRON,PER,you,Joe Miller
3555,69,28074,28074,PRON,PER,I,Joe Miller
3558,69,28104,28104,PRON,PER,I,Joe Miller
3559,69,28108,28108,PRON,PER,I,Joe Miller
3618,69,28547,28548,PROP,PER,old Joe,Joe Miller
3628,69,28606,28606,PROP,PER,Joe,Joe Miller
3633,69,28679,28680,PROP,PER,old Joe,Joe Miller
3634,69,28686,28686,PRON,PER,he,Joe Miller
3635,69,28705,28705,PRON,PER,he,Joe Miller
3637,69,28723,28723,PROP,PER,Joe,Joe Miller
3638,69,28727,28727,PRON,PER,I,Joe Miller
3639,69,28735,28735,PRON,PER,I,Joe Miller
3642,69,28795,28795,PRON,PER,I,Joe Miller
3644,69,28808,28808,PRON,PER,mine,Joe Miller
3645,69,28815,28815,PRON,PER,I,Joe Miller
3646,69,28817,28817,PRON,PER,myself,Joe Miller
3647,69,28821,28822,PROP,PER,old Joe,Joe Miller
3650,69,28833,28833,PRON,PER,me,Joe Miller
3651,69,28845,28845,PRON,PER,I,Joe Miller
3653,69,28872,28872,PROP,PER,Joe,Joe Miller
3655,69,28880,28880,PROP,PER,Joe,Joe Miller
3656,69,28884,28884,PRON,PER,his,Joe Miller
3658,69,28923,28923,PROP,PER,Joe,Joe Miller
3665,69,28977,28977,PROP,PER,Joe,Joe Miller
3670,69,29006,29006,PROP,PER,Joe,Joe Miller
3677,69,29051,29051,PRON,PER,you,Joe Miller
3678,69,29053,29053,PROP,PER,Joe,Joe Miller
3681,69,29080,29080,PROP,PER,Joe,Joe Miller
3682,69,29087,29087,PRON,PER,you,Joe Miller
3686,69,29112,29112,PRON,PER,I,Joe Miller
3688,69,29126,29127,PROP,PER,old Joe,Joe Miller
3689,69,29131,29131,PRON,PER,his,Joe Miller
3690,69,29141,29141,PRON,PER,you,Joe Miller
3697,69,29176,29176,PRON,PER,you,Joe Miller
3698,69,29183,29183,PRON,PER,your,Joe Miller
3699,69,29188,29188,PRON,PER,you,Joe Miller
3704,69,29241,29242,PROP,PER,old Joe,Joe Miller
3711,20,29323,29323,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3715,20,29351,29351,PRON,PER,he,Mr. Ebenezer Scrooge
3719,69,29388,29389,PROP,PER,old Joe,Joe Miller
3721,20,29416,29416,PRON,PER,you,Mr. Ebenezer Scrooge
3727,20,29451,29451,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3728,20,29460,29460,PRON,PER,I,Mr. Ebenezer Scrooge
3729,20,29463,29463,PRON,PER,I,Mr. Ebenezer Scrooge
3731,20,29474,29474,PRON,PER,my,Mr. Ebenezer Scrooge
3732,20,29477,29477,PRON,PER,My,Mr. Ebenezer Scrooge
3733,20,29492,29492,PRON,PER,He,Mr. Ebenezer Scrooge
3734,20,29505,29505,PRON,PER,he,Mr. Ebenezer Scrooge
3736,20,29561,29561,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3740,20,29620,29620,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3741,66,29623,29624,PROP,PER,the Phantom,THE SPIRITS The Phantom
3742,66,29626,29626,PRON,PER,Its,THE SPIRITS The Phantom
3743,20,29654,29654,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3744,20,29664,29664,PRON,PER,He,Mr. Ebenezer Scrooge
3745,20,29685,29685,PRON,PER,he,Mr. Ebenezer Scrooge
3747,20,29700,29700,PRON,PER,his,Mr. Ebenezer Scrooge
3758,20,29851,29851,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3759,20,29857,29857,PRON,PER,he,Mr. Ebenezer Scrooge
3760,20,29861,29861,PRON,PER,he,Mr. Ebenezer Scrooge
3761,20,29867,29867,PRON,PER,He,Mr. Ebenezer Scrooge
3778,20,29992,29992,PROP,PER,Scrooge,Mr. Ebenezer Scrooge
3779,34,30000,30000,PROP,PER,Spirit,Good Spirit
