,COREF,start_token,end_token,prop,cat,text,character_name
4624,166,29308,29308,PRON,PER,she,Miss Sibyl Vane
4625,166,29313,29313,PRON,PER,she,Miss Sibyl Vane
4628,166,29337,29337,PRON,PER,She,Miss Sibyl Vane
4629,166,29340,29340,PRON,PER,her,Miss Sibyl Vane
4631,166,29349,29349,PRON,PER,she,Miss Sibyl Vane
4632,183,29357,29358,PROP,PER,Jim Vane,James Vane
4633,184,29361,29362,PROP,PER,Prince Charming,Prince Charming
4634,166,29365,29365,PRON,PER,she,Miss Sibyl Vane
4637,166,29378,29378,PRON,PER,her,Miss Sibyl Vane
4650,166,29449,29449,PROP,PER,Sibyl,Miss Sibyl Vane
4651,166,29453,29453,PRON,PER,I,Miss Sibyl Vane
4662,166,29492,29492,PRON,PER,She,Miss Sibyl Vane
4669,183,29531,29531,PROP,PER,Jim,James Vane
4686,183,29596,29596,PROP,PER,Jim,James Vane
4700,180,29677,29677,PROP,PER,Mother,Mother
4702,180,29684,29684,PRON,PER,She,Mother
4710,183,29740,29740,PROP,PER,Jim,James Vane
4711,183,29742,29742,PRON,PER,You,James Vane
4713,180,29753,29753,PROP,PER,Mother,Mother
4715,183,29770,29770,PRON,PER,you,James Vane
4721,183,29794,29794,PRON,PER,you,James Vane
4724,183,29804,29804,PRON,PER,you,James Vane
4725,183,29812,29812,PRON,PER,you,James Vane
4747,166,29906,29906,PROP,PER,Sibyl,Miss Sibyl Vane
4748,183,29919,29919,PROP,PER,Jim,James Vane
4749,166,29922,29922,PRON,PER,she,Miss Sibyl Vane
4750,183,29927,29927,PRON,PER,He,James Vane
4751,183,29930,29930,PRON,PER,he,James Vane
4752,166,29935,29935,PRON,PER,her,Miss Sibyl Vane
4755,166,29943,29943,PRON,PER,She,Miss Sibyl Vane
4756,183,29953,29953,PRON,PER,he,James Vane
4757,166,29961,29961,PROP,PER,Sybil,Miss Sibyl Vane
4762,183,29991,29991,PRON,PER,him,James Vane
4764,166,30001,30001,PRON,PER,her,Miss Sibyl Vane
4765,183,30006,30006,PRON,PER,his,James Vane
4766,166,30010,30010,PRON,PER,her,Miss Sibyl Vane
4767,183,30014,30014,PRON,PER,his,James Vane
4768,183,30017,30017,PRON,PER,he,James Vane
4769,166,30021,30021,PRON,PER,her,Miss Sibyl Vane
4770,183,30030,30030,PRON,PER,his,James Vane
4771,183,30033,30033,PRON,PER,he,James Vane
4773,183,30037,30037,PRON,PER,His,James Vane
4775,183,30042,30042,PRON,PER,him,James Vane
4777,183,30048,30048,PRON,PER,his,James Vane
4778,183,30052,30052,PRON,PER,he,James Vane
4779,183,30055,30055,PRON,PER,He,James Vane
4780,183,30064,30064,PRON,PER,his,James Vane
4782,183,30095,30095,PRON,PER,he,James Vane
4783,183,30108,30108,PRON,PER,him,James Vane
4784,183,30114,30114,PRON,PER,he,James Vane
4785,183,30117,30117,PRON,PER,his,James Vane
4786,183,30121,30121,PRON,PER,his,James Vane
4787,183,30124,30124,PRON,PER,his,James Vane
4788,183,30127,30127,PRON,PER,He,James Vane
4789,183,30130,30130,PRON,PER,he,James Vane
4790,183,30143,30143,PRON,PER,him,James Vane
4791,183,30150,30150,PRON,PER,he,James Vane
4792,183,30157,30157,PRON,PER,his,James Vane
4794,183,30160,30160,PRON,PER,him,James Vane
4797,183,30184,30184,PRON,PER,he,James Vane
4798,183,30194,30194,PRON,PER,he,James Vane
4802,183,30208,30208,PRON,PER,he,James Vane
4803,183,30218,30218,PRON,PER,him,James Vane
4804,180,30221,30221,PROP,PER,Mother,Mother
4805,183,30223,30223,PRON,PER,I,James Vane
4807,183,30231,30231,PRON,PER,he,James Vane
4813,183,30261,30261,PRON,PER,you,James Vane
4848,166,30474,30474,PROP,PER,Sibyl,Miss Sibyl Vane
4851,166,30490,30490,PRON,PER,her,Miss Sibyl Vane
4858,166,30532,30532,PROP,PER,Sibyl,Miss Sibyl Vane
4904,166,30803,30803,PROP,PER,Sibyl,Miss Sibyl Vane
4914,112,30861,30861,PRON,PER,I,Lord Henry Wotton
4915,113,30863,30863,PRON,PER,you,Basil Hallward
4916,113,30869,30869,PROP,PER,Basil,Basil Hallward
4917,112,30873,30874,PROP,PER,Lord Henry,Lord Henry Wotton
4918,113,30878,30878,PROP,PER,Hallward,Basil Hallward
4921,112,30900,30900,PROP,PER,Harry,Lord Henry Wotton
4931,115,30964,30965,PROP,PER,Dorian Gray,Mr. Dorian Gray
4932,112,30974,30975,PROP,PER,Lord Henry,Lord Henry Wotton
4933,113,30978,30978,PRON,PER,him,Basil Hallward
4934,113,30980,30980,PRON,PER,he,Basil Hallward
4935,113,30983,30983,PROP,PER,Hallward,Basil Hallward
4936,115,30990,30990,PROP,PER,Dorian,Mr. Dorian Gray
4937,113,30997,30997,PRON,PER,he,Basil Hallward
4939,113,31026,31026,PRON,PER,I,Basil Hallward
4940,115,31032,31032,PROP,PER,Dorian,Mr. Dorian Gray
4941,115,31040,31040,PROP,PER,Dorian,Mr. Dorian Gray
4944,113,31056,31056,PROP,PER,Basil,Basil Hallward
4946,112,31073,31073,PROP,PER,Harry,Lord Henry Wotton
4948,112,31083,31084,PROP,PER,Lord Henry,Lord Henry Wotton
4949,112,31089,31089,PRON,PER,I,Lord Henry Wotton
4950,115,31093,31093,PRON,PER,he,Mr. Dorian Gray
4951,112,31097,31097,PRON,PER,I,Lord Henry Wotton
4952,115,31099,31099,PRON,PER,he,Mr. Dorian Gray
4953,112,31112,31112,PRON,PER,I,Lord Henry Wotton
4954,112,31122,31122,PRON,PER,I,Lord Henry Wotton
4955,112,31132,31132,PRON,PER,I,Lord Henry Wotton
4956,112,31138,31138,PRON,PER,I,Lord Henry Wotton
4957,115,31148,31148,PROP,PER,Dorian,Mr. Dorian Gray
4958,115,31163,31163,PRON,PER,him,Mr. Dorian Gray
4959,115,31169,31169,PRON,PER,him,Mr. Dorian Gray
4960,112,31174,31174,PRON,PER,you,Lord Henry Wotton
4961,115,31178,31178,PRON,PER,him,Mr. Dorian Gray
4963,115,31184,31184,PRON,PER,him,Mr. Dorian Gray
4964,113,31187,31187,PROP,PER,Basil,Basil Hallward
4965,115,31189,31189,PRON,PER,He,Mr. Dorian Gray
4967,113,31217,31217,PRON,PER,I,Basil Hallward
4969,112,31224,31224,PROP,PER,Harry,Lord Henry Wotton
4970,113,31226,31226,PRON,PER,I,Basil Hallward
4971,115,31232,31232,PROP,PER,Dorian,Mr. Dorian Gray
4972,115,31242,31242,PRON,PER,his,Mr. Dorian Gray
4973,115,31246,31246,PRON,PER,his,Mr. Dorian Gray
4976,112,31265,31266,PROP,PER,Lord Henry,Lord Henry Wotton
4977,115,31279,31279,PROP,PER,Dorian,Mr. Dorian Gray
4979,115,31286,31286,PRON,PER,he,Mr. Dorian Gray
4980,112,31297,31297,PRON,PER,Your,Lord Henry Wotton
4981,115,31300,31300,PRON,PER,him,Mr. Dorian Gray
4982,115,31303,31303,PRON,PER,his,Mr. Dorian Gray
4989,113,31352,31352,PROP,PER,Basil,Basil Hallward
4990,113,31354,31354,PRON,PER,I,Basil Hallward
4991,113,31359,31359,PRON,PER,I,Basil Hallward
4992,113,31361,31361,PRON,PER,I,Basil Hallward
4993,113,31368,31368,PRON,PER,I,Basil Hallward
4995,112,31384,31384,PROP,PER,Harry,Lord Henry Wotton
5000,113,31420,31420,PRON,PER,I,Basil Hallward
5004,113,31454,31454,PRON,PER,I,Basil Hallward
5006,113,31466,31466,PRON,PER,I,Basil Hallward
5008,113,31479,31479,PRON,PER,me,Basil Hallward
5009,113,31492,31492,PRON,PER,me,Basil Hallward
5010,115,31494,31495,PROP,PER,Dorian Gray,Mr. Dorian Gray
5012,169,31505,31505,PROP,PER,Juliet,Juliet
5014,115,31517,31517,PRON,PER,he,Mr. Dorian Gray
5016,115,31521,31521,PRON,PER,he,Mr. Dorian Gray
5018,113,31531,31531,PRON,PER,I,Basil Hallward
5027,113,31609,31609,PRON,PER,I,Basil Hallward
5029,113,31642,31642,PRON,PER,I,Basil Hallward
5030,115,31645,31646,PROP,PER,Dorian Gray,Mr. Dorian Gray
5032,115,31651,31651,PRON,PER,his,Mr. Dorian Gray
5036,115,31671,31671,PRON,PER,He,Mr. Dorian Gray
5039,112,31691,31691,PROP,PER,Harry,Lord Henry Wotton
5042,115,31700,31701,PROP,PER,Dorian Gray,Mr. Dorian Gray
5047,112,31726,31727,PROP,PER,Lord Henry,Lord Henry Wotton
5065,112,31814,31814,PRON,PER,I,Lord Henry Wotton
5066,112,31818,31818,PRON,PER,I,Lord Henry Wotton
5067,112,31822,31822,PRON,PER,I,Lord Henry Wotton
5072,112,31886,31886,PRON,PER,I,Lord Henry Wotton
5075,115,31903,31903,PROP,PER,Dorian,Mr. Dorian Gray
5076,115,31904,31904,PRON,PER,himself,Mr. Dorian Gray
5077,115,31906,31906,PRON,PER,He,Mr. Dorian Gray
5079,112,31912,31912,PRON,PER,I,Lord Henry Wotton
5082,112,31919,31919,PROP,PER,Harry,Lord Henry Wotton
5085,113,31923,31923,PROP,PER,Basil,Basil Hallward
5086,112,31925,31925,PRON,PER,you,Lord Henry Wotton
5097,113,32015,32015,PRON,PER,I,Basil Hallward
5098,112,32017,32017,PRON,PER,you,Lord Henry Wotton
5099,115,32024,32024,PROP,PER,Dorian,Mr. Dorian Gray
5100,113,32028,32028,PROP,PER,Hallward,Basil Hallward
5101,113,32032,32032,PRON,PER,I,Basil Hallward
5102,112,32037,32037,PRON,PER,you,Lord Henry Wotton
5103,113,32042,32042,PRON,PER,me,Basil Hallward
5104,112,32045,32045,PRON,PER,your,Lord Henry Wotton
5105,112,32048,32048,PRON,PER,You,Lord Henry Wotton
5106,112,32050,32050,PROP,PER,Harry,Lord Henry Wotton
5107,112,32056,32056,PRON,PER,I,Lord Henry Wotton
5108,112,32060,32060,PRON,PER,you,Lord Henry Wotton
5109,112,32070,32071,PROP,PER,Lord Henry,Lord Henry Wotton
5110,112,32074,32074,PRON,PER,his,Lord Henry Wotton
5112,112,32084,32084,PRON,PER,he,Lord Henry Wotton
5116,112,32108,32108,PRON,PER,you,Lord Henry Wotton
5118,115,32130,32130,PROP,PER,Dorian,Mr. Dorian Gray
5121,115,32150,32150,PRON,PER,I,Mr. Dorian Gray
5122,112,32152,32152,PRON,PER,you,Lord Henry Wotton
5123,112,32156,32156,PROP,PER,Harry,Lord Henry Wotton
5124,115,32158,32158,PRON,PER,I,Mr. Dorian Gray
5127,112,32172,32172,PRON,PER,you,Lord Henry Wotton
5128,115,32174,32174,PRON,PER,me,Mr. Dorian Gray
5130,166,32187,32187,PROP,PER,Sibyl,Miss Sibyl Vane
5132,166,32205,32205,PROP,PER,Sibyl,Miss Sibyl Vane
5133,112,32207,32207,PRON,PER,You,Lord Henry Wotton
5134,166,32211,32211,PRON,PER,her,Miss Sibyl Vane
5135,166,32214,32214,PRON,PER,she,Miss Sibyl Vane
5136,166,32218,32218,PRON,PER,her,Miss Sibyl Vane
5138,166,32223,32223,PRON,PER,she,Miss Sibyl Vane
5139,166,32228,32228,PRON,PER,She,Miss Sibyl Vane
5140,166,32273,32273,PRON,PER,She,Miss Sibyl Vane
5141,115,32278,32278,PRON,PER,me,Mr. Dorian Gray
5142,166,32282,32282,PRON,PER,She,Miss Sibyl Vane
5143,112,32293,32293,PRON,PER,you,Lord Henry Wotton
5144,112,32296,32296,PRON,PER,your,Lord Henry Wotton
5146,113,32299,32299,PROP,PER,Basil,Basil Hallward
5147,166,32301,32301,PRON,PER,Her,Miss Sibyl Vane
5148,166,32305,32305,PRON,PER,her,Miss Sibyl Vane
5149,166,32317,32317,PRON,PER,her,Miss Sibyl Vane
5150,112,32322,32322,PRON,PER,you,Lord Henry Wotton
5151,166,32325,32325,PRON,PER,her,Miss Sibyl Vane
5152,166,32330,32330,PRON,PER,She,Miss Sibyl Vane
5154,115,32337,32337,PRON,PER,I,Mr. Dorian Gray
5155,115,32346,32346,PRON,PER,I,Mr. Dorian Gray
5156,115,32349,32349,PRON,PER,I,Mr. Dorian Gray
5158,115,32359,32359,PRON,PER,I,Mr. Dorian Gray
5159,115,32363,32363,PRON,PER,my,Mr. Dorian Gray
5162,115,32381,32381,PRON,PER,I,Mr. Dorian Gray
5163,166,32387,32387,PRON,PER,her,Miss Sibyl Vane
5165,166,32399,32399,PRON,PER,her,Miss Sibyl Vane
5166,115,32404,32404,PRON,PER,I,Mr. Dorian Gray
5167,115,32411,32411,PRON,PER,My,Mr. Dorian Gray
5168,166,32415,32415,PRON,PER,hers,Miss Sibyl Vane
5171,115,32422,32422,PRON,PER,I,Mr. Dorian Gray
5173,115,32429,32429,PRON,PER,I,Mr. Dorian Gray
5174,115,32438,32438,PRON,PER,me,Mr. Dorian Gray
5175,115,32441,32441,PRON,PER,my,Mr. Dorian Gray
5176,166,32456,32456,PRON,PER,She,Miss Sibyl Vane
5177,166,32468,32468,PRON,PER,she,Miss Sibyl Vane
5178,166,32470,32470,PRON,PER,herself,Miss Sibyl Vane
5179,166,32472,32472,PRON,PER,her,Miss Sibyl Vane
5180,115,32476,32476,PRON,PER,my,Mr. Dorian Gray
5181,115,32479,32479,PRON,PER,I,Mr. Dorian Gray
5182,115,32482,32482,PRON,PER,I,Mr. Dorian Gray
5184,115,32491,32491,PRON,PER,I,Mr. Dorian Gray
5186,166,32507,32507,PRON,PER,She,Miss Sibyl Vane
5187,166,32512,32512,PRON,PER,her,Miss Sibyl Vane
5189,115,32516,32516,PRON,PER,I,Mr. Dorian Gray
5190,115,32521,32521,PRON,PER,my,Mr. Dorian Gray
5193,115,32534,32534,PRON,PER,I,Mr. Dorian Gray
5194,115,32539,32539,PRON,PER,I,Mr. Dorian Gray
5195,115,32552,32552,PRON,PER,I,Mr. Dorian Gray
5196,115,32556,32556,PRON,PER,I,Mr. Dorian Gray
5197,115,32559,32559,PRON,PER,I,Mr. Dorian Gray
5198,113,32564,32564,PROP,PER,Basil,Basil Hallward
5199,115,32568,32568,PRON,PER,I,Mr. Dorian Gray
5200,115,32572,32572,PRON,PER,my,Mr. Dorian Gray
5201,115,32580,32580,PRON,PER,my,Mr. Dorian Gray
5205,115,32598,32598,PRON,PER,my,Mr. Dorian Gray
5206,115,32601,32601,PRON,PER,I,Mr. Dorian Gray
5208,115,32609,32609,PRON,PER,me,Mr. Dorian Gray
5209,169,32613,32613,PROP,PER,Juliet,Juliet
5210,115,32622,32622,PROP,PER,Dorian,Mr. Dorian Gray
5211,113,32624,32624,PRON,PER,I,Basil Hallward
5212,113,32626,32626,PRON,PER,you,Basil Hallward
5213,113,32632,32632,PROP,PER,Hallward,Basil Hallward
5214,113,32637,32637,PRON,PER,you,Basil Hallward
5216,112,32646,32647,PROP,PER,Lord Henry,Lord Henry Wotton
5217,115,32649,32650,PROP,PER,Dorian Gray,Mr. Dorian Gray
5218,115,32652,32652,PRON,PER,his,Mr. Dorian Gray
5219,115,32656,32656,PRON,PER,I,Mr. Dorian Gray
5223,115,32665,32665,PRON,PER,I,Mr. Dorian Gray
5227,112,32676,32677,PROP,PER,Lord Henry,Lord Henry Wotton
5228,112,32679,32679,PRON,PER,his,Lord Henry Wotton
5229,113,32692,32692,PRON,PER,you,Basil Hallward
5230,115,32698,32698,PROP,PER,Dorian,Mr. Dorian Gray
5232,113,32709,32709,PRON,PER,you,Basil Hallward
5233,113,32717,32717,PRON,PER,My,Basil Hallward
5235,112,32719,32719,PROP,PER,Harry,Lord Henry Wotton
5236,113,32721,32721,PRON,PER,I,Basil Hallward
5237,113,32732,32732,PRON,PER,I,Basil Hallward
5238,113,32740,32740,PRON,PER,I,Basil Hallward
5240,113,32744,32744,PRON,PER,I,Basil Hallward
5244,113,32757,32757,PRON,PER,my,Basil Hallward
5247,113,32771,32771,PRON,PER,me,Basil Hallward
5250,112,32785,32786,PROP,PER,Lord Henry,Lord Henry Wotton
5255,113,32817,32817,PROP,PER,Hallward,Basil Hallward
5256,113,32819,32819,PRON,PER,his,Basil Hallward
5257,113,32822,32822,PRON,PER,his,Basil Hallward
5258,112,32829,32829,PROP,PER,Harry,Lord Henry Wotton
5259,112,32831,32831,PRON,PER,You,Lord Henry Wotton
5260,115,32834,32834,PROP,PER,Dorian,Mr. Dorian Gray
5261,115,32836,32836,PRON,PER,He,Mr. Dorian Gray
5263,115,32843,32843,PRON,PER,He,Mr. Dorian Gray
5265,115,32852,32852,PRON,PER,His,Mr. Dorian Gray
5266,112,32861,32862,PROP,PER,Lord Henry,Lord Henry Wotton
5267,115,32869,32869,PROP,PER,Dorian,Mr. Dorian Gray
5268,112,32874,32874,PRON,PER,me,Lord Henry Wotton
5269,112,32877,32877,PRON,PER,he,Lord Henry Wotton
5270,112,32881,32881,PRON,PER,I,Lord Henry Wotton
5272,112,32909,32909,PRON,PER,I,Lord Henry Wotton
5278,115,32954,32955,PROP,PER,Dorian Gray,Mr. Dorian Gray
5279,115,32960,32960,PRON,PER,his,Mr. Dorian Gray
5280,115,32964,32964,PRON,PER,You,Mr. Dorian Gray
5281,112,32969,32969,PROP,PER,Harry,Lord Henry Wotton
5282,115,32972,32972,PRON,PER,I,Mr. Dorian Gray
5283,115,32984,32984,PRON,PER,you,Mr. Dorian Gray
5284,115,32987,32987,PRON,PER,you,Mr. Dorian Gray
5285,166,32989,32990,PROP,PER,Sibyl Vane,Miss Sibyl Vane
5286,115,32992,32992,PRON,PER,you,Mr. Dorian Gray
5288,166,33001,33001,PRON,PER,her,Miss Sibyl Vane
5289,115,33013,33013,PRON,PER,I,Mr. Dorian Gray
5292,115,33029,33029,PRON,PER,I,Mr. Dorian Gray
5293,166,33031,33032,PROP,PER,Sibyl Vane,Miss Sibyl Vane
5294,115,33034,33034,PRON,PER,I,Mr. Dorian Gray
5295,166,33038,33038,PRON,PER,her,Miss Sibyl Vane
5298,115,33054,33054,PRON,PER,mine,Mr. Dorian Gray
5299,115,33064,33064,PRON,PER,You,Mr. Dorian Gray
5300,115,33083,33083,PRON,PER,I,Mr. Dorian Gray
5301,166,33088,33088,PRON,PER,Her,Miss Sibyl Vane
5302,115,33091,33091,PRON,PER,me,Mr. Dorian Gray
5303,166,33094,33094,PRON,PER,her,Miss Sibyl Vane
5304,115,33097,33097,PRON,PER,me,Mr. Dorian Gray
5305,115,33101,33101,PRON,PER,I,Mr. Dorian Gray
5306,166,33104,33104,PRON,PER,her,Miss Sibyl Vane
5307,115,33106,33106,PRON,PER,I,Mr. Dorian Gray
5308,115,33110,33110,PRON,PER,you,Mr. Dorian Gray
5309,115,33113,33113,PRON,PER,me,Mr. Dorian Gray
5310,115,33115,33115,PRON,PER,I,Mr. Dorian Gray
5311,115,33120,33120,PRON,PER,you,Mr. Dorian Gray
5312,115,33123,33123,PRON,PER,me,Mr. Dorian Gray
5313,115,33127,33127,PRON,PER,I,Mr. Dorian Gray
5314,166,33136,33137,PROP,PER,Sibyl Vane,Miss Sibyl Vane
5315,115,33141,33141,PRON,PER,me,Mr. Dorian Gray
5316,115,33143,33143,PRON,PER,you,Mr. Dorian Gray
5317,115,33146,33146,PRON,PER,your,Mr. Dorian Gray
5318,112,33165,33166,PROP,PER,Lord Henry,Lord Henry Wotton
5319,112,33169,33169,PRON,PER,himself,Lord Henry Wotton
5320,115,33177,33177,PRON,PER,your,Mr. Dorian Gray
5321,115,33182,33182,PRON,PER,your,Mr. Dorian Gray
5322,115,33187,33187,PRON,PER,your,Mr. Dorian Gray
5323,115,33193,33193,PRON,PER,your,Mr. Dorian Gray
5324,112,33199,33199,PROP,PER,Harry,Lord Henry Wotton
5325,112,33215,33215,PRON,PER,he,Lord Henry Wotton
5326,112,33218,33218,PRON,PER,his,Lord Henry Wotton
5327,112,33225,33225,PRON,PER,I,Lord Henry Wotton
5328,112,33228,33228,PRON,PER,I,Lord Henry Wotton
5329,112,33232,33232,PRON,PER,my,Lord Henry Wotton
5330,112,33235,33235,PRON,PER,my,Lord Henry Wotton
5332,112,33245,33245,PRON,PER,me,Lord Henry Wotton
5339,115,33287,33287,PRON,PER,you,Mr. Dorian Gray
5340,113,33294,33295,PROP,PER,Basil Hallward,Basil Hallward
5341,115,33302,33302,PROP,PER,Dorian,Mr. Dorian Gray
5342,115,33307,33307,PRON,PER,his,Mr. Dorian Gray
5343,112,33312,33313,PROP,PER,Lord Henry,Lord Henry Wotton
5344,115,33335,33335,PRON,PER,you,Mr. Dorian Gray
5345,112,33340,33340,PROP,PER,Harry,Lord Henry Wotton
5347,112,33358,33358,PRON,PER,he,Lord Henry Wotton
5348,112,33366,33366,PRON,PER,his,Lord Henry Wotton
5349,112,33369,33369,PRON,PER,his,Lord Henry Wotton
5362,112,33460,33460,PRON,PER,I,Lord Henry Wotton
5367,112,33498,33498,PROP,PER,Harry,Lord Henry Wotton
5371,112,33524,33524,PRON,PER,I,Lord Henry Wotton
5376,113,33578,33578,PROP,PER,Basil,Basil Hallward
5377,112,33584,33584,PRON,PER,I,Lord Henry Wotton
5378,112,33604,33605,PROP,PER,Lord Henry,Lord Henry Wotton
5379,112,33607,33607,PRON,PER,his,Lord Henry Wotton
5380,112,33611,33611,PRON,PER,My,Lord Henry Wotton
5385,112,33662,33662,PRON,PER,me,Lord Henry Wotton
5388,115,33685,33685,PRON,PER,I,Mr. Dorian Gray
5389,115,33693,33694,PROP,PER,Dorian Gray,Mr. Dorian Gray
5391,115,33715,33715,PRON,PER,he,Mr. Dorian Gray
5407,115,33803,33803,PROP,PER,Dorian,Mr. Dorian Gray
5408,113,33807,33807,PROP,PER,Hallward,Basil Hallward
5409,112,33818,33819,PROP,PER,Lord Henry,Lord Henry Wotton
5410,115,33827,33827,PROP,PER,Dorian,Mr. Dorian Gray
5411,115,33830,33830,PRON,PER,You,Mr. Dorian Gray
5412,112,33834,33834,PROP,PER,Harry,Lord Henry Wotton
5416,115,33853,33853,PRON,PER,he,Mr. Dorian Gray
5422,112,33903,33903,PROP,PER,Harry,Lord Henry Wotton
5423,112,33905,33905,PRON,PER,you,Lord Henry Wotton
5424,115,33909,33909,PRON,PER,I,Mr. Dorian Gray
5425,115,33914,33914,PRON,PER,I,Mr. Dorian Gray
5426,112,33916,33916,PRON,PER,you,Lord Henry Wotton
5427,115,33922,33922,PRON,PER,You,Mr. Dorian Gray
5428,115,33926,33926,PRON,PER,me,Mr. Dorian Gray
5429,115,33928,33928,PROP,PER,Dorian,Mr. Dorian Gray
5430,115,33931,33931,PRON,PER,he,Mr. Dorian Gray
5431,115,33936,33936,PRON,PER,you,Mr. Dorian Gray
5432,115,33941,33941,PRON,PER,you,Mr. Dorian Gray
5435,115,33968,33968,PRON,PER,I,Mr. Dorian Gray
5436,113,33972,33972,PROP,PER,Basil,Basil Hallward
5437,115,33974,33974,PRON,PER,I,Mr. Dorian Gray
5438,115,33978,33978,PRON,PER,you,Mr. Dorian Gray
5439,115,33983,33983,PRON,PER,You,Mr. Dorian Gray
5442,115,34018,34018,PROP,PER,Dorian,Mr. Dorian Gray
5443,115,34020,34020,PRON,PER,you,Mr. Dorian Gray
5444,115,34026,34026,PRON,PER,me,Mr. Dorian Gray
5445,115,34028,34028,PRON,PER,I,Mr. Dorian Gray
5446,115,34031,34031,PRON,PER,you,Mr. Dorian Gray
5447,115,34035,34035,PRON,PER,you,Mr. Dorian Gray
5448,115,34048,34048,PRON,PER,you,Mr. Dorian Gray
5449,112,34051,34051,PROP,PER,Harry,Lord Henry Wotton
5454,166,34087,34087,PROP,PER,Sibyl,Miss Sibyl Vane
5455,115,34092,34092,PRON,PER,you,Mr. Dorian Gray
5456,166,34101,34101,PRON,PER,She,Miss Sibyl Vane
5457,115,34106,34106,PRON,PER,you,Mr. Dorian Gray
5458,115,34108,34108,PRON,PER,you,Mr. Dorian Gray
5459,112,34115,34115,PRON,PER,I,Lord Henry Wotton
5460,112,34122,34123,PROP,PER,Lord Henry,Lord Henry Wotton
5461,112,34130,34130,PRON,PER,his,Lord Henry Wotton
5462,112,34135,34135,PRON,PER,I,Lord Henry Wotton
5463,112,34144,34144,PRON,PER,I,Lord Henry Wotton
5464,112,34153,34153,PRON,PER,me,Lord Henry Wotton
5465,112,34166,34166,PRON,PER,your,Lord Henry Wotton
5467,112,34171,34171,PRON,PER,me,Lord Henry Wotton
5468,112,34173,34173,PRON,PER,I,Lord Henry Wotton
5470,115,34190,34190,PROP,PER,Dorian,Mr. Dorian Gray
5471,115,34192,34192,PRON,PER,you,Mr. Dorian Gray
5472,112,34196,34196,PRON,PER,me,Lord Henry Wotton
5473,112,34198,34198,PRON,PER,I,Lord Henry Wotton
5474,113,34203,34203,PROP,PER,Basil,Basil Hallward
5476,115,34216,34216,PRON,PER,You,Mr. Dorian Gray
5493,115,34325,34326,PROP,PER,Dorian Gray,Mr. Dorian Gray
5512,115,34446,34447,PROP,PER,Dorian Gray,Mr. Dorian Gray
5513,115,34449,34449,PRON,PER,him,Mr. Dorian Gray
5514,115,34454,34454,PRON,PER,He,Mr. Dorian Gray
5515,115,34458,34458,PRON,PER,he,Mr. Dorian Gray
5518,112,34472,34473,PROP,PER,Lord Henry,Lord Henry Wotton
5519,115,34482,34482,PRON,PER,him,Mr. Dorian Gray
5520,112,34486,34486,PRON,PER,he,Lord Henry Wotton
5521,112,34488,34488,PRON,PER,he,Lord Henry Wotton
5522,115,34495,34495,PRON,PER,him,Mr. Dorian Gray
5523,115,34501,34501,PRON,PER,him,Mr. Dorian Gray
5524,112,34503,34503,PRON,PER,he,Lord Henry Wotton
5528,113,34523,34523,PROP,PER,Hallward,Basil Hallward
5529,113,34525,34525,PRON,PER,himself,Basil Hallward
5541,112,34636,34637,PROP,PER,Lord Henry,Lord Henry Wotton
5542,115,34644,34645,PROP,PER,Dorian Gray,Mr. Dorian Gray
5544,115,34651,34651,PRON,PER,I,Mr. Dorian Gray
5565,112,34758,34758,PRON,PER,I,Lord Henry Wotton
5566,112,34764,34765,PROP,PER,Lord Henry,Lord Henry Wotton
5569,112,34776,34776,PRON,PER,his,Lord Henry Wotton
5571,115,34790,34790,PROP,PER,Dorian,Mr. Dorian Gray
5574,115,34801,34801,PRON,PER,you,Mr. Dorian Gray
5578,115,34813,34813,PRON,PER,you,Mr. Dorian Gray
5580,115,34826,34826,PRON,PER,you,Mr. Dorian Gray
5592,115,34904,34904,PRON,PER,your,Mr. Dorian Gray
5597,166,34938,34939,PROP,PER,Sibyl Vane,Miss Sibyl Vane
5598,115,34941,34941,PRON,PER,you,Mr. Dorian Gray
5600,115,34945,34945,PRON,PER,you,Mr. Dorian Gray
5601,113,34955,34955,PROP,PER,Basil,Basil Hallward
5602,115,34959,34960,PROP,PER,Dorian Gray,Mr. Dorian Gray
5603,115,34963,34963,PRON,PER,his,Mr. Dorian Gray
5604,115,34967,34967,PRON,PER,I,Mr. Dorian Gray
5605,113,34970,34970,PRON,PER,you,Basil Hallward
5606,115,34973,34973,PRON,PER,me,Mr. Dorian Gray
5607,112,34975,34975,PROP,PER,Harry,Lord Henry Wotton
5608,112,34980,34980,PRON,PER,he,Lord Henry Wotton
5609,115,34982,34982,PRON,PER,me,Mr. Dorian Gray
5610,113,35010,35010,PRON,PER,you,Basil Hallward
5612,115,35017,35017,PRON,PER,I,Mr. Dorian Gray
5613,115,35023,35023,PRON,PER,my,Mr. Dorian Gray
5614,115,35028,35028,PRON,PER,I,Mr. Dorian Gray
5615,115,35036,35036,PRON,PER,me,Mr. Dorian Gray
5616,166,35053,35054,PROP,PER,Sibyl Vane,Miss Sibyl Vane
5618,166,35063,35063,PRON,PER,she,Miss Sibyl Vane
5619,112,35077,35078,PROP,PER,Lord Henry,Lord Henry Wotton
5620,112,35082,35082,PRON,PER,he,Lord Henry Wotton
5621,166,35094,35094,PRON,PER,her,Miss Sibyl Vane
5622,166,35119,35119,PRON,PER,her,Miss Sibyl Vane
